Time, Level, Component, Thread, Message, Filename, Class, Method, Line, Account or Login, Stack Trace, Activity, Transferred File, Client Hostname, Edge Hostname, Server Hostname, Node Name, Session ID, Session Start Time, Transfer ID
"08/20/2026 23:56:30.601","INFO","TM","requestExecutor861693","AR0076: [SECURETRANSPORT] [route]  Route execution started.","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","655","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","6e4f46734c457767734252625469357949505034494a6a4133544635464b75694a456b736153675a582f413d","08/20/2026 23:55:57.211","UNKNOWN"
"08/20/2026 23:55:58.055","INFO","TM","requestExecutor852506","Created session information with id 55514e6e6b47744c44483974527a6967446b41553034484477672b4555367a37366b6e45444e434f6a504b3d.","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","649","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","55514e6e6b47744c44483974527a6967446b41553034484477672b4555367a37366b6e45444e434f6a504b3d","08/20/2026 23:55:22.040","UNKNOWN"
"08/20/2026 23:50:14.844","INFO","TM","requestExecutor889877","Applying the search pattern '*' for transfer site 'UC3_APS_FMGENLOG_CYBERDYNE_APS_FMGENLOG_CYBERDYNE_SCP_APS_FMGENLOG_CYBERDYNE_PWD': 0 file(s) were found of which 0 matched the pattern.","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","624","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","574e724e44674a5649595941473466784a64324c30515a4e413436504555612f697174704b6174432f4f763d","08/20/2026 23:49:41.435","UNKNOWN"
"08/20/2026 23:50:14.403","INFO","TM","requestExecutor882435","Remote files pattern of transfer site: 'UC3_APS_FMGENLOG_CYBERDYNE_APS_FMGENLOG_CYBERDYNE_SCP_APS_FMGENLOG_CYBERDYNE_PWD' evaluated to: '*'","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","306","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","574e724e44674a5649595941473466784a64324c30515a4e413436504555612f697174704b6174432f4f763d","08/20/2026 23:49:51.571","UNKNOWN"
"08/20/2026 23:50:11.269","INFO","TM","requestExecutor872980","Applying the search pattern '*' for transfer site 'UC3_APS_SYSHUB_SOYLENT_APS_SYSHUB_SOYLENT_SCP_APS_SYSHUB_SOYLENT_PWD': 0 file(s) were found of which 0 matched the pattern.","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","682","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","6653717348336c505665696b305072517137735a4c4b684648354650494b6257304876576855324b6777693d","08/20/2026 23:49:47.686","UNKNOWN"
"08/20/2026 23:50:10.945","INFO","TM","requestExecutor844546","Remote files pattern of transfer site: 'UC3_APS_SYSHUB_SOYLENT_APS_SYSHUB_SOYLENT_SCP_APS_SYSHUB_SOYLENT_PWD' evaluated to: '*'","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","309","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","6653717348336c505665696b305072517137735a4c4b684648354650494b6257304876576855324b6777693d","08/20/2026 23:49:50.551","UNKNOWN"
"08/20/2026 23:50:02.674","INFO","TM","requestExecutor810518","Applying the search pattern '*' for transfer site 'UC3_AB_NAS_GLOBEX_AB_NAS_GLOBEX_SCP_AB_NAS_GLOBEX_KEY': 0 file(s) were found of which 0 matched the pattern.","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","660","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","72624c68546e36464f764f69714647473976444a596e59503356572b36565030586f6f46597544535531763d","08/20/2026 23:49:41.401","UNKNOWN"
"08/20/2026 23:50:02.078","INFO","TM","requestExecutor858173","Remote files pattern of transfer site: 'UC3_AB_NAS_GLOBEX_AB_NAS_GLOBEX_SCP_AB_NAS_GLOBEX_KEY' evaluated to: '*'","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","438","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","72624c68546e36464f764f69714647473976444a596e59503356572b36565030586f6f46597544535531763d","08/20/2026 23:49:36.364","UNKNOWN"
"08/20/2026 23:40:10.268","INFO","TM","requestExecutor808848","Applying the search pattern '*' for transfer site 'UC3_IT_RECON_HOOLI_IT_RECON_HOOLI_SCP_IT_RECON_HOOLI_PWD': 0 file(s) were found of which 0 matched the pattern.","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","403","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","4b7147324d4e33356e445849397447545a47586d4c6d3143692f664b3651375a376c6e52422f4c723177583d","08/20/2026 23:39:07.414","UNKNOWN"
"08/20/2026 23:40:09.791","INFO","TM","requestExecutor896084","Remote files pattern of transfer site: 'UC3_IT_RECON_HOOLI_IT_RECON_HOOLI_SCP_IT_RECON_HOOLI_PWD' evaluated to: '*'","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","325","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","4b7147324d4e33356e445849397447545a47586d4c6d3143692f664b3651375a376c6e52422f4c723177583d","08/20/2026 23:39:19.692","UNKNOWN"
